REGISTRE;F1;P1;P1A;P1B;P2;P2A;P2B;P3;P4_1;P4_2;P4_3;P4_4;P4_5;P4_6;P4_7;P4_8;P4_9;P4_10;P4_11;P4_12;P4_95;P4_98;P4_99;P5A;P5B;P5C;P5D;P5E;P5F;P5G;P5H;P5I;P5J;P5K;P5L;P5M;P5N;P5O;P5P;P5Q;P5R;P6;P7;P8;ID0;ID1;ID2;ID3;ID4_1;ID4_2;ID5;ID5_1;ID6;ID7;USU;RFD_GB;POND
2749;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;2;2;1;2;2;1;1;1;2;2;1;3;1;3;18;14;1;56;5;1; ;2;4;3;83,5;1,6
2750;1;1;98; ;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;3; ;3;18;14;2;42;3;3;218;2;2;4;83,5;1,6
2751;1;1;98; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;18;14;2;73;6;1; ;3;2;5;83,5;1,6
2753;1;1;2; ;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;2;2;1;2;2;1;2;1;2;2;3;3; ;3;18;14;1;25;2;3;218;2;3;4;83,5;1,6
2755;1;1;1; ;1;1; ;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;8;52;30;1;50;4;1; ;1;2;4;53,7;1,26
2756;1;1;1; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;8;52;30;2;38;3;1; ;1;5;1;53,7;1,26
2757;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;2;1;2;1;2;1;2;2;3;3; ;8;52;30;1;49;4;1; ;1;5;2;53,7;1,26
2758;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ; ;8;52;30;2;60;5;1; ;4;2;5;53,7;1,26
2759;1;1;2; ;1;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;3;3; ;8;52;30;1;49;4;1; ;1;4;2;53,7;1,26
2760;1;2; ;2;1;1; ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;3;2;8;52;30;1;34;2;3;68;2;2;3;53,7;1,26
2761;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;52;30;1;57;5;1; ;1;2;6;53,7;1,26
2762;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;2;2;2;1;2;1;2;1;3;3;2;8;52;30;2;39;3;1; ;2;5;3;53,7;1,26
2763;1;1;2; ;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;52;30;1;57;5;1; ;1;2;6;53,7;1,26
2764;1;2; ;4;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;1;2;2;1;3;1;8;52;30;1;47;4;1; ;1;2;4;53,7;1,26
2765;1;1;2; ;1;1; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3; ;8;52;30;2;65;6;1; ;3;5;4;53,7;1,26
2766;1;2; ;7;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;3;2;8;52;30;1;40;3;1; ;2;2;4;53,7;1,26
2768;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1; ;8;52;30;1;27;2;1; ;1;4;4;53,7;1,26
2769;1;1;1; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;3;2;8;52;30;2;37;3;1; ;1;5;1;53,7;1,26
2770;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;2;1;2;1;1;2;2;1;2; ;8;52;30;1;42;3;1; ;1;4;3;53,7;1,26
2771;1;1;2; ;1;2;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;2;3;2;8;52;30;1;37;3;1; ;1;5;2;53,7;1,26
2772;1;1;2; ;1;1; ;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;2;2;1;2;3;2;8;52;30;2;32;2;1; ;1;4;2;53,7;1,26
2773;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;3;3;1;8;52;30;2;27;2;1; ;1;4;4;53,7;1,26
2774;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;8;52;30;2;55;5;1; ;1;4;4;53,7;1,26
2775;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;8;52;30;1;60;5;1; ;1;3;4;53,7;1,26
2777;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;8;52;30;2;59;5;1; ;1;4;4;53,7;1,26
2780;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;3; ;8;52;30;2;59;5;1; ;1;4;4;53,7;1,26
2782;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;1;2;1;1;2;2;2;2;2;2;2;3;2;8;52;30;2;27;2;1; ;1;4;2;53,7;1,26
2783;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;52;30;2;60;5;1; ;3;2;6;53,7;1,26
2784;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;2;2;2;3;1;2;3;11;11;1;35;3;3;170;1;2;3;66,3;1,01
2785;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;1;2;2;2;3;2;3;11;11;1;19;1;1; ;5;3;2;66,3;1,01
2786;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;1;2;2;3;3;1;3;11;11;1;42;3;1; ;1;5;3;66,3;1,01
2787;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;2;1;3;2;2;3;11;11;2;29;2;1; ;2;5;3;66,3;1,01
2788;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;3;11;11;1;26;2;3;586;1;5;3;66,3;1,01
2789;1;1;98; ;1;1; ;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;3;11;11;1;27;2;1; ;1;4;3;66,3;1,01
2790;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;11;11;1;47;4;3;214;2;2;6;66,3;1,01
2791;1;1;2; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;3;3;2;3;11;11;2;33;2;3;56;1;5;2;66,3;1,01
2792;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;11;11;1;74;6;1; ;3;2;6;66,3;1,01
2793;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;11;11;1;55;5;1; ;1;3;3;66,3;1,01
2794;1;1;2; ;2; ; ;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;1;3; ;3;11;11;2;50;4;1; ;1;5;3;66,3;1,01
2795;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;1;3;1;3;11;11;1;28;2;3;356;1;2;2;66,3;1,01
2797;1;2; ;4;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ;2;3;11;11;2;32;2;3;504;1;5;5;66,3;1,01
2798;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;3;11;11;2;39;3;1; ;1;5;2;66,3;1,01
2799;1;1;98; ;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;11;11;2;58;5;1; ;1;2;6;66,3;1,01
2800;1;1;1; ;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;3;11;11;1;71;6;1; ;3;3;4;66,3;1,01
2801;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;11;11;2;52;4;1; ;1;2;5;66,3;1,01
2802;1;1;2; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;4; ;1;3;11;11;2;57;5;1; ;1;5;3;66,3;1,01
2803;1;1;2; ;2; ; ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;2;3;11;11;2;59;5;1; ;1;2;4;66,3;1,01
2806;1;1;1; ;1;1; ;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;2;2;2;1;3;1;3;11;11;1;24;1;1; ;2;4;2;66,3;1,01
2807;1;2; ;2;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;11;11;1;46;4;3;504;1;2;6;66,3;1,01
2808;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;1;2;2;3;2;1;3;11;11;2;37;3;1; ;1;4;1;66,3;1,01
2809;1;1;98; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;3;11;11;1;39;3;2; ;1;2;4;66,3;1,01
2810;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;2;1;1;3;1;3;11;11;2;26;2;1; ;2;5;3;66,3;1,01
2811;1;1;1; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;4; ; ;3;11;11;1;62;5;1; ;1;2;4;66,3;1,01
2812;1;2; ;4;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;3; ;3;11;11;1;51;4;2; ;1;3;4;66,3;1,01
2813;1;1;2; ;1;1; ;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;1;1;2;2;1;2;1;1;1;2;2;1;3;2;3;11;11;2;23;1;1; ;1;4;1;66,3;1,01
2815;1;1;98; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;2;2;3;2;2;7;7;2;70;6;1; ;3;2;3;165,3;1,05
2816;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;7;7;2;19;1;1; ;5;3;3;165,3;1,05
2817;1;1;3; ;1;1; ;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;2;2;2; ;2;7;7;2;59;5;1; ;3;5;2;165,3;1,05
2818;1;1;1; ;1;1; ;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;1;2;1;1;2;1;3;1;2;2;7;7;1;44;3;2; ;1;5;1;165,3;1,05
2819;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;7;7;2;73;6;1; ;3;5;4;165,3;1,05
2820;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;2;2;2;1;3;3;2;7;7;2;39;3;3;392;4;5;4;165,3;1,05
2821;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;2;7;7;2;68;6;1; ;3;5;4;165,3;1,05
2822;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;7;7;2;16;1;1; ;5;2;3;165,3;1,05
2823;1;2; ;6;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4; ; ;2;7;7;1;36;3;3;156;1;2;5;165,3;1,05
2826;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;2;2;2;1;1;2;1;1;2;2;2;2;2;2;2;3;1;1;1;1;2;46;4;1; ;4;5;1;65,9;1,23
2827;1;1;1; ;1;2;95;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;1;1;1;2;1;2;1;1;1;1;41;3;3;250;2;4;3;65,9;1,23
2828;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;51;4;3;275;2;4;6;65,9;1,23
2829;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;1;50;4;1; ;1;5;2;65,9;1,23
2830;1;2; ;2;1;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;3;2;1;1;1;1;58;5;3;586;1;5;4;65,9;1,23
2831;1;2; ;2;1;1; ;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;34;2;3;686;1;5;2;65,9;1,23
2832;1;1;1; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;48;4;1; ;1;5;2;65,9;1,23
2835;1;1;1; ;1;1; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;1;2; ;1;1;1;1;58;5;2; ;1;4;4;65,9;1,23
2837;1;1;1; ;1;2;5;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;1;3;3;2;1;1;1;1;27;2;3;826;1;5;2;65,9;1,23
2839;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;2;2;2;1;1;1;2;31;2;3;422;1;5;3;65,9;1,23
2843;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;2;2;1;2;2;2;2;1;2;2;2;3; ;1;1;1;1;29;2;3;276;5;5;2;65,9;1,23
2845;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;1;1;1;1;1;35;3;3;380;1;5;1;65,9;1,23
2846;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;40;3;1; ;3;5;3;65,9;1,23
2851;1;1;1; ;1;2;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;2;1;2;2;1;2;1;2;2;2;2;1;3; ;1;1;1;1;37;3;3;380;2;4;4;65,9;1,23
2861;1;2; ;5;2; ; ;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;61;5;1; ;1;5;4;65,9;1,23
2867;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1; ;8;50;31;2;66;6;1; ;3;3;3;49,2;,72
2868;1;2; ;2;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;2;2;1;1;1;2;2;3;2;2;8;50;31;1;30;2;3;340;1;2;4;49,2;,72
2869;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;3;2;2;8;50;31;2;35;3;3;218;1;3;4;49,2;,72
2870;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1; ;8;50;31;2;60;5;1; ;3;2;3;49,2;,72
2872;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;98;8;53;31;1;35;3;3;218;1;2;3;49,2;,72
2873;1;1;98; ;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;8;53;31;1;30;2;3;340;1;3;4;49,2;,72
2874;1;1;1; ;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;3;3;8;53;31;2;61;5;1; ;3;4;4;49,2;,72
2880;1;2; ;6;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;8;53;31;1;51;4;1; ;1;2;5;49,2;,72
2881;1;1;2; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1; ;8;53;31;1;52;4;2; ;1;2;3;49,2;,72
2883;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;2;1;1;1;2;1;2;1;2;2;1;1;2;1;2; ;8;53;31;1;26;2;3;600;1;5;3;49,2;,72
2884;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;1;2;2;2;2;2;1;1;3;3;2;8;53;31;1;40;3;3;586;1;5;2;49,2;,72
2885;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;2;8;49;31;2;54;4;1; ;3;4;3;49,2;,72
2887;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;3;2; ;8;49;31;1;45;4;1; ;1;5;1;49,2;,72
2888;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;2;2;3;1; ;8;49;31;1;54;4;1; ;1;5;2;49,2;,72
2889;1;2; ;2;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;8;50;31;1;35;3;3;340;9;2;4;49,2;,72
2891;1;1;2; ;1;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;3;2; ;8;50;31;1;30;2;3;804;1;5;3;49,2;,72
2893;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;1;2;1;2;2;1;1;2;1;3;2;8;50;31;1;35;3;3;68;1;3;4;49,2;,72
2894;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;2;2;2;1;1;2;2;2;3; ;9;60;34;2;43;3;1; ;1;5;2;76,6;1,37
2895;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;2;2;2;3;2;9;60;34;2;27;2;3;604;1;5;2;76,6;1,37
2896;1;1;2; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;1;2;2;2;3;1;7;33;25;1;58;5;1; ;1;3;2;83,9;1,47
2898;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;3;3;2;9;60;34;2;63;5;1; ;3;2;3;76,6;1,37
2899;1;1;2; ;1;1; ;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;1;2;2;1;3;2;9;60;34;1;23;1;1; ;5;5;1;76,6;1,37
2903;1;1;1; ;1;1; ;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;9;60;34;1;36;3;1; ;5;5;1;76,6;1,37
2905;1;1;1; ;1;1; ;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;3;3;1;9;60;34;2;20;1;1; ;5;3;1;76,6;1,37
2908;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;3;2;9;60;34;2;21;1;1; ;5;3;2;76,6;1,37
2909;1;1;2; ;2; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;2;3; ;9;60;34;1;50;4;1; ;1;5;4;76,6;1,37
2910;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;2;9;60;34;2;48;4;1; ;3;5;1;76,6;1,37
2911;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;98;9;60;34;2;47;4;1; ;4;4;4;76,6;1,37
2912;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;3;2;9;60;34;1;29;2;1; ;1;3;1;76,6;1,37
2916;1;1;98; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;1;2;2;2;3;2;9;60;34;2;21;1;3;760;5;3;4;76,6;1,37
2918;1;1;1; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;1;1;2;2;1;2;1;1;2;2;2;2;9;60;34;1;35;3;1; ;1;5;2;76,6;1,37
2919;1;1;1; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;2;2;1;2;1;2;1;2;2;1;9;60;34;1;37;3;1; ;1;4;3;76,6;1,37
2921;1;2; ;2;1;2;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;60;34;1;67;6;1; ;3;3;6;76,6;1,37
2922;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;9;60;34;1;32;2;1; ;1;2;5;76,6;1,37
